dtime, time, flightTimeRemaining,acceleration, acceleration(2), acceleration(3),orientation(1), orientation(2), orientation(3),quad_pos(1), quad_pos(2), quad_pos(3),path_pos(1), path_pos(2), path_pos(3),path_psi,omega_psi,controls(1), controls(2), controls(3), controls(4),vbat,path_psi, error_psi
  0.05596590,   4.50829387,  35.49170613,   0.01098633,  -0.01733398,   0.98242188,   0.85222125,  -0.69134802,  -0.23544475,   1.98327842,   0.05403938,   0.21304934,   2.01100000,   0.06088404,   0.12843140,   0.00000000,   0.01027322, 44786.33804994,   0.16705390,  -0.29175433,   0.58861189,   3.11964798,   0.00000000,   0.00410929
  0.05996370,   4.56825757,  35.43174243,  -0.00048828,   0.06469727,   1.19628906,   0.40828764,  -0.27869010,  -0.19454494,   1.98465563,   0.05876167,   0.22514905,   2.01100000,   0.06088404,   0.14042414,   0.00000000,   0.00848862, 44710.06221696,   1.86929546,   0.10659254,   0.48636235,   3.09853363,   0.00000000,   0.00339545
  0.05597019,   4.62422776,  35.37577224,  -0.00268555,  -0.02587891,   0.97973633,   0.37700143,  -0.31154436,  -0.10906288,   1.98570606,   0.05987666,   0.23709771,   2.01100000,   0.06088404,   0.15161818,   0.00000000,   0.00475877, 44527.63171764,   0.68512281,   0.17681255,   0.27265720,   3.09853363,   0.00000000,   0.00190351
  0.05396485,   4.67819262,  35.32180738,   0.01928711,   0.07958984,   1.16577148,   0.55971694,  -0.13673687,   0.02119819,   1.98518654,   0.05549736,   0.24435088,   2.01100000,   0.06088404,   0.16241115,   0.00000000,  -0.00092495, 45525.84588750,  -1.47489108,   0.76983478,  -0.05299548,   3.11964798,   0.00000000,  -0.00036998
  0.05596566,   4.73415828,  35.26584172,  -0.00610352,  -0.03051758,   0.99047852,   0.87329739,  -0.18070422,   0.15908474,   1.98733476,   0.05902222,   0.25554847,   2.01100000,   0.06088404,   0.17360429,   0.00000000,  -0.00694138, 44722.09099975,   1.54590967,  -0.24917392,  -0.39771184,   3.12492657,   0.00000000,  -0.00277655
  0.05396771,   4.78812599,  35.21187401,   0.01220703,   0.04174805,   1.10546875,   0.26411799,  -0.40016463,   0.30762112,   1.98863372,   0.05998654,   0.26287420,   2.01100000,   0.06088404,   0.18439783,   0.00000000,  -0.01342250, 45512.72370708,   0.62820872,   0.02632786,  -0.76905280,   3.12492657,   0.00000000,  -0.00536900
  0.05496716,   4.84309316,  35.15690684,  -0.04687500,  -0.01391602,   0.93725586,   0.01718133,  -0.16748394,   0.46297750,   1.98893438,   0.06017885,   0.27377451,   2.01100000,   0.06088404,   0.19539126,   0.00000000,  -0.02020120, 44749.77370331,   0.35051627,   0.41275716,  -1.15744375,   3.10909081,   0.00000000,  -0.00808048
  0.05896473,   4.90205789,  35.09794211,   0.01538086,   0.05004883,   1.13110352,   0.65992737,  -0.08774640,   0.62141407,   1.98976620,   0.06023565,   0.28590847,   2.01100000,   0.06088404,   0.20718421,   0.00000000,  -0.02711430, 44644.34045745,   0.29916373,   0.22540594,  -1.55353516,   3.10909081,   0.00000000,  -0.01084572
  0.05396724,   4.95602512,  35.04397488,  -0.03369141,   0.00170898,   1.06518555,   0.60106659,  -0.18344291,   0.68343008,   1.99071585,   0.06026908,   0.29327398,   2.01100000,   0.06088404,   0.21797766,   0.00000000,  -0.02982026, 45507.85040721,   0.28624968,   0.13831987,  -1.70857519,   3.10381222,   0.00000000,  -0.01192811
  0.07795310,   5.03397822,  34.96602178,  -0.01879883,   0.00952148,   1.08447266,   0.40591845,  -0.26240540,   0.83355784,   1.98849159,   0.06515790,   0.30958648,   2.51092784,   0.07786989,   0.22677263,   1.58779280,   3.93311117, 60000.00000000,  -1.12421996,  68.97171273, 225.35067027,   3.10381222,   1.58779280,   1.57324447
  0.07795358,   5.11193180,  34.88806820,   0.01074219,   0.05053711,   1.06372070,   0.40186802,  -0.27073261,   0.85216194,   1.98724444,   0.06603575,   0.32229339,   2.51021716,   0.11673315,   0.22677263,   1.62702593,   4.03038223, 44485.60163751, -11.15822795,  13.30520000, 230.92389188,   3.10381222,   1.62702593,   1.61215289
  0.06396198,   5.17589378,  34.82410622,  -0.09082031,   0.03125000,   0.91503906,   0.81234586,  -2.41541600,   1.32986987,   1.98703857,   0.06615326,   0.33395956,   2.50906758,   0.14837814,   0.22677263,   1.65977082,   4.09140053, 44227.45065447, -12.05186775,  13.39141351, 234.41998256,   2.98240471,   1.65977082,   1.63656021
  0.06496000,   5.24085379,  34.75914621,  -0.05859375,  -0.00756836,   1.10107422,   0.24167731,  -7.89388609,   3.25168943,   1.99097369,   0.07108901,   0.35145164,   2.50737872,   0.18014997,   0.22677263,   1.69387787,   4.09281296, 42635.33331861, -11.01502295,  12.73691723, 234.50090916,   3.09853363,   1.69387787,   1.63712519
  0.06096363,   5.30181742,  34.69818258,   0.05688477,   0.01879883,   1.01489258,  -5.21982527, -10.89713001,   6.89843845,   1.99573796,   0.07229560,   0.36998005,   2.50531744,   0.20951203,   0.22677263,   1.72696799,   4.01641882, 42231.69170228, -12.23703160,  13.38006942, 230.12384725,   3.09853363,   1.72696799,   1.60656753
  0.06695986,   5.36877728,  34.63122272,   0.02587891,  -0.01074219,   0.92187500,  -8.93338490, -11.90151787,  12.19237995,   2.00798897,   0.08751290,   0.38592916,   2.50252426,   0.24112164,   0.22677263,   1.76488257,   3.88021348, 41839.59667092,  -7.17309131,  10.84675220, 222.31985612,   3.13020515,   1.76488257,   1.55208539
  0.06396174,   5.43273902,  34.56726098,  -0.03662109,  -0.01318359,   0.92285156,  -8.22442150, -13.40259171,  19.30467796,   2.02395991,   0.10588645,   0.40138289,   2.49934165,   0.27056350,   0.22677263,   1.80301434,   3.66521038, 41272.00524484,  -5.26120748,   9.56103745, 210.00108560,   3.15131950,   1.80301434,   1.46608415
  0.05896497,   5.49170399,  34.50829601,  -0.03613281,   0.02783203,   1.02636719,  -6.71696949, -15.52961349,  27.89024734,   2.04438354,   0.12992489,   0.40798487,   2.49596516,   0.29694839,   0.22677263,   1.84017696,   3.38350078, 42282.71485899,  -2.41630174,   6.33445050, 193.86031473,   3.15131950,   1.84017696,   1.35340031
  0.05796480,   5.54966879,  34.45033121,  -0.04833984,  -0.03320313,   0.96020508,  -4.55847740, -14.66766357,  38.11768723,   2.05984246,   0.15060040,   0.41151236,   2.49223508,   0.32208646,   0.22677263,   1.87892863,   3.03412372, 42984.48885453,  -1.20122131,   8.20328537, 173.84248380,   3.15659809,   1.87892863,   1.21364949
  0.05796552,   5.60763431,  34.39236569,  -0.04516602,   0.02734375,   0.91406250,  -2.24942732, -12.31885147,  49.13151550,   2.08879596,   0.18663002,   0.41245902,   2.48810074,   0.34634746,   0.22677263,   1.92023298,   2.65681566, 43034.94688101,   0.11783861,  -0.19044568, 152.22432428,   3.15659809,   1.92023298,   1.06272626
  0.06396127,   5.67159557,  34.32840443,  -0.04760742,   0.03808594,   0.91674805,   0.00965679, -10.33409691,  60.50083160,   2.11624065,   0.23777058,   0.40143445,   2.48307386,   0.37200197,   0.22677263,   1.96922105,   2.28320584, 45565.80319720,   2.89861955,  -3.73712705, 130.81805837,   3.11964798,   1.96922105,   0.91328234
  0.06096339,   5.73255897,  34.26744103,  -0.08129883,   0.03930664,   1.08789063,   1.53180766,  -8.35593510,  71.97084045,   2.14926223,   0.29264268,   0.38880663,   2.47783314,   0.39527121,   0.22677263,   2.01971548,   1.90896837, 46404.45966133,   0.08058984,  -8.00346341, 109.37583087,   3.11436939,   2.01971548,   0.76358735
  0.05696821,   5.78952718,  34.21047282,  -0.12182617,   0.04296875,   1.06225586,   1.76334214,  -4.58565521,  83.01134491,   2.17262059,   0.33221775,   0.38387243,   2.47254376,   0.41589424,   0.22677263,   2.07068048,   1.55464798, 44673.66362781,   0.12367627,  -4.49314461,  89.07476763,   3.11436939,   2.07068048,   0.62185919
  0.05796385,   5.84749103,  34.15250897,  -0.09790039,   0.02587891,   1.11645508,   1.00986373,  -0.54839295,  93.58716583,   2.20495906,   0.39207748,   0.36685929,   2.46677763,   0.43569513,   0.22677263,   2.12668718,   1.23320749, 48363.31087939,  -4.86414075, -11.62771345,  70.65758438,   3.06686211,   2.12668718,   0.49328300
  0.06096196,   5.90845299,  34.09154701,  -0.08813477,   0.02172852,   1.02368164,  -0.47291982,   2.30173707, 103.95658875,   2.23987030,   0.45374156,   0.34595651,   2.46030034,   0.45516071,   0.22677263,   2.19051334,   0.94032147, 49407.79589075,  -8.13122839, -11.00237026,  53.87645150,   3.06686211,   2.19051334,   0.37612859
  0.05896497,   5.96741796,  34.03258204,  -0.07324219,   0.05664063,   1.05541992,  -2.12488079,   3.08331633, 113.98101044,   2.27693551,   0.51085500,   0.33510949,   2.45363805,   0.47259571,   0.22677263,   2.25737710,   0.67008296, 47941.65807324, -12.35113272,  -9.43115373,  38.39292551,   3.04574776,   2.25737710,   0.26803318
  0.05996394,   6.02738190,  33.97261810,  -0.02758789,   0.08984375,   1.18334961,  -5.47961235,   5.12233877, 123.52092743,   2.30634117,   0.56669577,   0.31948638,   2.44646836,   0.48885815,   0.22677263,   2.33074881,   0.43725483, 48952.10473471, -12.26246122,  -8.61787078,  25.05285648,   3.02463341,   2.33074881,   0.17490193
  0.05896544,   6.08634734,  33.91365266,  -0.07983398,   0.00952148,   1.07495117,  -9.55768394,   5.48359394, 132.40444946,   2.32666953,   0.59890201,   0.31241000,   2.43903633,   0.50334990,   0.22677263,   2.40818900,   0.24323854, 46207.46275922,  -7.83955046,  -3.37103337,  13.93654154,   3.02463341,   2.40818900,   0.09729541
  0.05796456,   6.14431190,  33.85568810,  -0.03881836,   0.08666992,   1.11523438, -12.26963234,   4.15143156, 140.38711548,   2.35427626,   0.63944761,   0.30850957,   2.43136780,   0.51609688,   0.22677263,   2.48918222,   0.09741208, 46463.00553612, -13.75067708,  -2.29067751,   5.58130080,   3.00879765,   2.48918222,   0.03896483
  0.06196260,   6.20627451,  33.79372549,   0.05297852,   0.10546875,   1.23095703, -12.66290092,   2.78866053, 147.71560669,   2.38664009,   0.68449549,   0.30533918,   2.42278006,   0.52803122,   0.22677263,   2.58048151,   0.00589453, 46857.26456680, -16.49188699,   0.15333629,   0.33773170,   3.00879765,   2.58048151,   0.00235781
  0.05796552,   6.26424003,  33.73575997,   0.03564453,   0.07690430,   1.19091797, -11.79218674,   0.85956413, 154.15834045,   2.41287337,   0.71668883,   0.30147229,   2.41438835,   0.53757327,   0.22677263,   2.66938564,  -0.05296243, 46606.79487641, -14.14187091,   2.59700668,  -3.03452365,   3.03519058,   2.66938564,  -0.02118497
  0.06995773,   6.33419776,  33.66580224,   0.05053711,   0.11157227,   1.16259766, -13.22789192,  -0.78243661, 159.73942566,   2.43829683,   0.73583307,   0.29699056,   2.40380996,   0.54695449,   0.22677263,   2.77945197,  -0.02131737, 45912.18865226,  -9.21866602,   4.84319625,  -1.22139545,   3.04046917,   2.77945197,  -0.00852695
  0.05996442,   6.39416218,  33.60583782,   0.00952148,   0.04565430,   1.11059570, -14.36703110,  -1.69801080, 164.72746277,   2.45862918,   0.74978781,   0.29803277,   2.39435967,   0.55310440,   0.22677263,   2.87442602,  -0.00152642, 44971.07565527,  -9.14848187,   6.06259195,  -0.08745769,   3.04046917,   2.87442602,  -0.00061057
  0.05896497,   6.45312715,  33.54687285,   0.09472656,   0.10595703,   1.25195313, -13.58044434,  -2.92908740, 168.90376282,   2.46929192,   0.75472269,   0.29908089,   2.38473082,   0.55742653,   0.22677263,   2.96667588,   0.04687275, 44503.57687511,  -5.88529538,   4.57358406,   2.68561072,   3.03519058,   2.96667588,   0.01874910
  0.06096339,   6.51409054,  33.48590946,   0.04077148,   0.08544922,   1.17529297, -11.34970093,  -4.51011992, 172.11592102,   2.48094661,   0.75269456,   0.30045403,   2.37443421,   0.56008037,   0.22677263,   3.05925546,   0.13816486, 44395.12079315,  -3.94496040,   6.03206901,   7.91626311,   3.03519058,   3.05925546,   0.05526594
  0.05996346,   6.57405400,  33.42594600,   0.01000977,   0.03881836,   1.11083984,  -9.44029903,  -5.37054348, 174.61727905,   2.48893962,   0.74205564,   0.30141652,   2.36397704,   0.56088139,   0.22677263,  -3.13699313,   0.24636432, 44338.74566812,  -1.07726787,   5.83114958,  14.11563553,   3.06158352,  -3.13699313,   0.09854573
  0.05896425,   6.63301826,  33.36698174,  -0.06787109,  -0.04858398,   0.98364258,  -7.13510513,  -5.08915281, 176.62019348,   2.48599236,   0.72069357,   0.29521824,   2.35338469,   0.55991646,   0.22677263,  -3.05647334,   0.36027017, 45724.71583121,   2.85962333,   2.54069775,  20.64196031,   3.07214069,  -3.05647334,   0.14410807
  0.05896473,   6.69198298,  33.30801702,  -0.06738281,  -0.03979492,   0.93115234,  -4.93310690,  -5.37810040, 177.96118164,   2.48129870,   0.69715813,   0.29327245,   2.34249467,   0.55721698,   0.22677263,  -2.98149250,   0.48921061, 44888.26275586,   3.54559434,   2.24255774,  28.02970333,   3.07214069,  -2.98149250,   0.19568424
  0.06096363,   6.75294662,  33.24705338,  -0.06347656,  -0.03027344,   0.96704102,  -2.28766274,  -4.96966887, 178.84919739,   2.47395862,   0.68423340,   0.29215625,   2.33093267,   0.55261227,   0.22677263,  -2.91010226,   0.62893922, 44614.82932218,  -0.73898828,   1.53380167,  36.03556298,   3.04574776,  -2.91010226,   0.25157569
  0.05796552,   6.81091213,  33.18908787,  -0.08935547,  -0.05664063,   0.91235352,   0.31301534,  -3.49574661, 179.31295776,   2.46693060,   0.66279503,   0.29128827,   2.31966343,   0.54653927,   0.22677263,  -2.84803450,   0.76387326, 44611.87306026,   2.22211004,   1.82645924,  43.76671385,   3.04574776,  -2.84803450,   0.30554930
  0.05996370,   6.87087584,  33.12912416,  -0.05810547,  -0.01684570,   1.08959961,   1.28756297,  -2.90886235, 179.43110657,   2.45441442,   0.63172690,   0.28980464,   2.30773301,   0.53854054,   0.22677263,  -2.78962097,   0.90475187, 44864.95792085,   5.17392028,   0.19203728,  51.83846372,   3.06686211,  -2.78962097,   0.36190075
  0.06096339,   6.93183923,  33.06816077,  -0.05566406,  -0.01391602,   0.97753906,   0.75826681,  -2.06743670, 179.43260193,   2.44061960,   0.60462767,   0.28817501,   2.29533033,   0.52864851,   0.22677263,  -2.73596250,   1.03883279, 44796.33724679,   3.42936972,  -0.05693098,  59.52073433,   3.07214069,  -2.73596250,   0.41553311
  0.05896568,   6.99080491,  33.00919509,  -0.02563477,   0.02929688,   1.14575195,   1.99467683,  -1.30792892, 179.46926880,   2.42287083,   0.57815749,   0.28607923,   2.28308264,   0.51742676,   0.22677263,  -2.68918357,   1.15418022, 44927.70111093,   3.26688428,  -1.56461203,  66.12965567,   3.07214069,  -2.68918357,   0.46167209
  0.05996299,   7.05076790,  32.94923210,  -0.02221680,   0.00854492,   1.07299805,   3.52108717,  -0.74143410, 179.64285278,   2.41103271,   0.56469313,   0.29036354,   2.27038534,   0.50438807,   0.22677263,  -2.64636819,   1.25364464, 43520.49180570,  -1.99134948,   0.70997348,  71.82854678,   3.07214069,  -2.64636819,   0.50145786
  0.05996370,   7.11073160,  32.88926840,  -0.03979492,  -0.00244141,   0.98217773,   3.15118122,   0.10633837, -179.93690491,   2.39291841,   0.54700382,   0.28950897,   2.25745474,   0.48975502,   0.22677263,  -2.60793392,   1.33139379, 44544.13097773,  -0.99305960,  -1.43114749,  76.28324509,   3.07214069,  -2.60793392,   0.53255752
  0.05896449,   7.16969609,  32.83030391,  -0.03710938,   0.02490234,   1.16601563,   2.58090472,   1.14347816, -179.16703796,   2.37409823,   0.53413801,   0.28746448,   2.24452353,   0.47386222,   0.22677263,  -2.57402618,   1.38257136, 44875.23617225,  -3.20941286,  -1.72571854,  79.21550402,   3.08797646,  -2.57402618,   0.55302855
  0.05996442,   7.22966051,  32.77033949,  -0.02441406,   0.00488281,   0.93115234,   0.90967524,   0.77954751, -177.91738892,   2.35505319,   0.51690778,   0.28519537,   2.23116495,   0.45622810,   0.22677263,  -2.54312949,   1.40528685, 44897.92511940,  -2.36544399,  -1.65315448,  80.51700556,   3.08797646,  -2.54312949,   0.56211474
  0.05896473,   7.28862524,  32.71137476,  -0.00244141,  -0.00488281,   0.95092773,  -0.01818180,   1.47821116, -176.11431885,   2.34465494,   0.51170748,   0.28394157,   2.21783602,   0.43750181,   0.22677263,  -2.51594809,   1.39456659, 45016.73864574,  -7.10709013,   1.85060669,  79.90277997,   3.07741928,  -2.51594809,   0.55782664
  0.06096339,   7.34958863,  32.65041137,  -0.01147461,  -0.04785156,   0.97338867,  -1.27143478,   1.81481731, -173.72004700,   2.32756862,   0.49645907,   0.28737584,   2.20386642,   0.41676523,   0.22677263,  -2.49087333,   1.35278367, 43811.89344769,  -4.68725121,  -0.23366211,  77.50879498,   3.05630493,  -2.49087333,   0.54111347
  0.05996370,   7.40955234,  32.59044766,   0.00292969,  -0.01708984,   0.98925781,  -2.27383542,   1.37450087, -170.82380676,   2.31052724,   0.48476994,   0.28653912,   2.18995103,   0.39507836,   0.22677263,  -2.46894162,   1.28124062, 44794.36251680,  -6.42885310,   0.26739503,  73.40967997,   3.05630493,  -2.46894162,   0.51249625
  0.05896449,   7.46851683,  32.53148317,  -0.02807617,   0.00073242,   1.05468750,  -3.99059796,   0.19012341, -167.52494812,   2.29513093,   0.46904223,   0.28485199,   2.17611060,   0.37258102,   0.22677263,  -2.44978663,   1.18518825, 44907.37318288,  -5.41946774,   0.98683448,  67.90628442,   3.08269787,  -2.44978663,   0.47407530
  0.06496143,   7.53347826,  32.46652174,   0.08056641,   0.00390625,   0.62841797,  -4.43998957,   0.28863874, -163.76573181,   2.27815841,   0.45720472,   0.28278119,   2.16069688,   0.34654450,   0.22677263,  -2.43121606,   1.06758790, 45192.72977184,  -7.69828483,   2.10686356,  61.16828113,   3.06158352,  -2.43121606,   0.42703516
  0.08295083,   7.61642909,  32.38357091,   0.01220703,   0.01806641,   1.05810547,  -5.20570517,  -0.39206484, -157.39472961,   2.26703677,   0.43611728,   0.28140573,   2.14078735,   0.31156131,   0.22677263,  -2.41101825,   0.84009501, 45001.06192318,  -5.71939420,   5.41592874,  48.13389832,   3.06158352,  -2.41101825,   0.33603800
  0.05996323,   7.67639232,  32.32360768,  -0.01855469,  -0.00512695,   1.04882813,  -5.87123299,  -1.22753108, -152.97967529,   2.24975088,   0.41384609,   0.28455804,   2.12625422,   0.28518497,   0.22677263,  -2.39866868,   0.67832587, 43909.50607762,  -5.14407366,   2.27627879,  38.86520931,   3.05102634,  -2.39866868,   0.27133035
  0.05996370,   7.73635602,  32.26364398,  -0.03002930,   0.01562500,   1.10546875,  -6.40563679,  -2.17390990, -148.45552063,   2.23879610,   0.39173365,   0.28441839,   2.11161739,   0.25800216,   0.22677263,  -2.38806794,   0.50742422, 44628.87122676,  -4.07944999,   4.91893491,  29.07326631,   3.04574776,  -2.38806794,   0.20296969
  0.05896497,   7.79532099,  32.20467901,  -0.02392578,   0.02441406,   1.02685547,  -5.60307550,  -3.18282557, -143.88374329,   2.22405199,   0.35863971,   0.28276323,   2.09713607,   0.23058061,   0.22677263,  -2.37924951,   0.32998888, 44711.31933780,  -1.35629397,   1.91379414,  18.90697031,   3.04574776,  -2.37924951,   0.13199555
  0.06196404,   7.85728502,  32.14271498,  -0.02441406,  -0.01098633,   1.00146484,  -5.08193159,  -3.05408406, -139.35961914,   2.21438646,   0.32372611,   0.28156925,   2.08183777,   0.20113052,   0.22677263,  -2.37160897,   0.15168807, 44668.34599067,   0.12949426,   3.71942736,   8.69108604,   3.06158352,  -2.37160897,   0.06067523
  0.06096244,   7.91824746,  32.08175254,  -0.03540039,   0.00512695,   0.97534180,  -4.41825056,  -3.37937951, -135.18107605,   2.20378605,   0.29938448,   0.28022631,   2.06672032,   0.17163053,   0.22677263,  -2.36564558,  -0.01572680, 44915.51940427,  -2.38063364,   6.19498536,  -0.90107916,   3.06158352,  -2.36564558,  -0.00629072
  0.05996346,   7.97821093,  32.02178907,  -0.05664063,  -0.02929688,   0.92895508,  -2.69249964,  -2.78481531, -131.37445068,   2.19835385,   0.26271504,   0.27953626,   2.05180002,   0.14221196,   0.22677263,  -2.36122750,  -0.17077695, 44663.02994107,   2.43655455,   4.44219367,  -9.78479838,   3.06158352,  -2.36122750,  -0.06831078
  0.05896425,   8.03717518,  31.96282482,  -0.04760742,   0.04248047,   1.15332031,  -2.01664567,  -3.41430330, -128.23760986,   2.19101676,   0.21774662,   0.27860339,   2.03709251,   0.11299796,   0.22677263,  -2.35824346,  -0.30018735, 44688.27779668,   4.38165021,   1.41119399, -17.19946814,   3.05102634,  -2.35824346,  -0.12007494
  0.05796552,   8.09514070,  31.90485930,  -0.07080078,  -0.00610352,   0.99072266,  -1.81167769,  -3.96095562, -125.76581573,   2.17930150,   0.17608867,   0.27711372,   2.02261195,   0.08410167,   0.22677263,  -2.35659926,  -0.40392921, 44734.13455062,   2.82933403,   0.95079278, -23.14343920,   3.05102634,  -2.35659926,  -0.16157169
  0.05996466,   8.15510535,  31.84489465,  -0.09399414,  -0.05102539,   0.97070313,   0.66618520,  -2.94900775, -123.83598328,   2.17266489,   0.14583320,   0.27626983,   2.00762185,   0.05412790,   0.22677263,  -2.35622873,  -0.48720772, 44795.18273557,   2.16548796,   5.77271765, -27.91494597,   3.05102634,  -2.35622873,  -0.19488309
  0.05896449,   8.21406984,  31.78593016,  -0.04565430,   0.04882813,   1.18823242,   1.86055648,  -1.81323171, -122.56121063,   2.16118798,   0.09813603,   0.26973842,   1.99288467,   0.02467717,   0.22677263,  -2.35718050,  -0.54520959, 45911.48132262,   4.42808220,  -0.72239216, -31.23820832,   3.05102634,  -2.35718050,  -0.21808384
  0.05796432,   8.27203417,  31.72796583,  -0.02246094,   0.05688477,   1.16723633,   1.32180560,  -1.76087594, -121.83805847,   2.14928110,   0.05171882,   0.26704992,   1.97841274,  -0.00415191,   0.22677263,  -2.35939614,  -0.58230217, 45171.31317704,   4.54929941,  -1.05020786, -33.36345664,   3.04574776,  -2.35939614,  -0.23292087
  0.05896521,   8.33099937,  31.66900063,  -0.03247070,   0.05273438,   1.18505859,   1.44739616,  -1.88986802, -121.51384735,   2.13491783,   0.00589216,   0.26504732,   1.96371907,  -0.03325408,   0.22677263,  -2.36297161,  -0.60538722, 45009.79537917,   3.93545922,  -1.41165100, -34.68613281,   3.01407623,  -2.36297161,  -0.24215489
  0.05796504,   8.38896441,  31.61103559,  -0.10327148,  -0.01293945,   1.01977539,   2.51769757,  -0.04581293, -121.76997375,   2.12781730,  -0.02420181,   0.26910760,   1.94931462,  -0.06154424,   0.22677263,  -2.36781592,  -0.60632236, 43810.10298477,   3.64688921,   4.54454934, -34.73971246,   3.01407623,  -2.36781592,  -0.24252895
  0.05896497,   8.44792938,  31.55207062,  -0.13598633,  -0.01855469,   1.01562500,   2.45478582,   0.99546057, -122.51171112,   2.11310692,  -0.07028584,   0.26844153,   1.93471492,  -0.08989993,   0.22677263,  -2.37413935,  -0.58976656, 44731.32971505,   4.55068618,  -1.90893439, -33.79113451,   3.02991199,  -2.37413935,  -0.23590662
  0.05896401,   8.50689340,  31.49310660,  -0.03930664,   0.06762695,   1.13793945,   2.10198021,   0.32786304, -123.59475708,   2.09651325,  -0.11471157,   0.26654658,   1.92018175,  -0.11773106,   0.22677263,  -2.38192670,  -0.56197813, 44975.11353130,   4.01594169,  -2.15260496, -32.19897504,   3.02991199,  -2.38192670,  -0.22479125
  0.06096339,   8.56785679,  31.43214321,  -0.01464844,   0.11181641,   1.20214844,   2.64531732,  -0.50371337, -125.13477325,   2.07945239,  -0.15828356,   0.26932667,   1.90523893,  -0.14585202,   0.22677263,  -2.39159301,  -0.51894801, 43993.19782663,   4.06691607,  -1.88640905, -29.73353086,   3.04046917,  -2.39159301,  -0.20757920
  0.05896473,   8.62682152,  31.37317848,   0.01000977,   0.07202148,   1.18286133,   3.46945620,   0.80977148, -127.20524597,   2.06178883,  -0.19554473,   0.26817166,   1.89087935,  -0.17232136,   0.22677263,  -2.40259346,  -0.45610772, 44719.21971475,   2.99755816,  -1.01759155, -26.13304761,   3.01935482,  -2.40259346,  -0.18244309
  0.05896497,   8.68578649,  31.31421351,  -0.00097656,   0.06640625,   1.21508789,   3.15897584,   1.24303341, -129.46392822,   2.05083453,  -0.21755278,   0.26694937,   1.87662410,  -0.19798023,   0.22677263,  -2.41532233,  -0.38937630, 44837.91474734,   1.68410894,   4.61489667, -22.30961880,   3.01935482,  -2.41532233,  -0.15575052
  0.06196332,   8.74774981,  31.25225019,  -0.02075195,   0.02734375,   1.09326172,   3.03642130,   1.18417418, -131.87715149,   2.03039674,  -0.24921882,   0.26432120,   1.86177006,  -0.22397268,   0.22677263,  -2.43069540,  -0.32251224, 44973.68967360,   1.40730939,   0.18677450, -18.47859039,   3.03519058,  -2.43069540,  -0.12900490
  0.06096244,   8.80871224,  31.19128776,  -0.03515625,   0.04858398,   1.11840820,   2.77362013,   0.04639486, -134.37831116,   2.00791091,  -0.27753125,   0.26139850,   1.84729566,  -0.24847880,   0.22677263,  -2.44797672,  -0.25658187, 45056.44996208,   0.37231754,  -0.06124737, -14.70105797,   3.03519058,  -2.44797672,  -0.10263275
  0.06895924,   8.87767148,  31.12232852,  -0.01489258,   0.05688477,   1.21289063,   2.13735461,  -1.40961134, -136.95045471,   1.98841940,  -0.30585794,   0.25886166,   1.83110659,  -0.27480949,   0.22677263,  -2.47033861,  -0.20025566, 44972.53707039,   1.08713132,   1.63346309, -11.47380409,   3.02463341,  -2.47033861,  -0.08010226
  0.05996323,   8.93763471,  31.06236529,  -0.00488281,   0.05346680,   1.16430664,   1.47371161,  -0.55002183, -139.49932861,   1.96447777,  -0.33116414,   0.26036516,   1.81720259,  -0.29641243,   0.22677263,  -2.49244473,  -0.14430535, 44182.81448912,  -0.08395435,  -0.81026722,  -8.26808747,   3.01935482,  -2.49244473,  -0.05772214
  0.05896473,   8.99659944,  31.00340056,  -0.05566406,  -0.03369141,   1.01098633,   0.77076590,  -0.51444644, -141.91554260,   1.94048439,  -0.35170662,   0.25826461,   1.80369991,  -0.31640364,   0.22677263,  -2.51683849,  -0.09986253, 44939.00885937,  -1.11116840,  -0.46142227,  -5.72170157,   3.01935482,  -2.51683849,  -0.03994501
  0.06196308,   9.05856252,  30.94143748,  -0.02905273,   0.01586914,   1.08911133,   0.85788554,  -1.09209514, -144.20712280,   1.91778812,  -0.37581794,   0.25998405,   1.78970499,  -0.33599708,   0.22677263,  -2.54559450,  -0.07176351, 44147.43625334,   0.43964452,  -0.84203949,  -4.11174641,   3.04574776,  -2.54559450,  -0.02870541
  0.05996656,   9.11852908,  30.88147092,  -0.03027344,  -0.00488281,   0.99902344,   0.16996047,  -0.31863552, -146.34297180,   1.90440175,  -0.38825614,   0.25923354,   1.77636310,  -0.35350945,   0.22677263,  -2.57678285,  -0.05654039, 44716.05655962,  -0.69025374,   3.48686470,  -3.23952553,   3.04574776,  -2.57678285,  -0.02261615
  0.06096101,   9.17949009,  30.82050991,  -0.02807617,  -0.01318359,   1.01464844,  -0.41866711,   0.20577022, -148.28866577,   1.88356356,  -0.40939533,   0.25658258,   1.76301623,  -0.36978494,   0.22677263,  -2.61223022,  -0.06026189, 45036.61782386,   0.79650830,  -0.62109902,  -3.45275201,   3.01935482,  -2.61223022,  -0.02410476
  0.05796480,   9.23745489,  30.76254511,  -0.06616211,   0.01293945,   0.97680664,   0.03649614,  -0.24580279, -150.05329895,   1.86428365,  -0.42822619,   0.25833598,   1.75053883,  -0.38377739,   0.22677263,  -2.64979082,  -0.07716675, 44127.16473290,   1.02189912,  -0.70187328,  -4.42132890,   3.02991199,  -2.64979082,  -0.03086670
